Country,Date,Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered,WHO_Region
Grenada,6/21/2020,23,0,23,0,0,0,0,Americas
Guatemala,6/21/2020,13145,531,2711,9903,390,17,153,Americas
Guinea,6/21/2020,4988,27,3669,1292,28,0,39,Africa
Guinea-Bissau,6/21/2020,1541,17,153,1371,0,0,0,Africa
Guyana,6/21/2020,184,12,103,69,1,0,1,Americas
Haiti,6/21/2020,5077,88,24,4965,0,0,0,Americas
Holy See,6/21/2020,12,0,12,0,0,0,0,Europe
Honduras,6/21/2020,12769,363,1293,11113,463,5,18,Americas
Hungary,6/21/2020,4094,570,2589,935,8,0,4,Europe
Iceland,6/21/2020,1815,10,1797,8,0,0,3,Europe
India,6/21/2020,425282,13699,237196,174387,14831,445,9468,South-East Asia
Indonesia,6/21/2020,45891,2465,18404,25022,862,36,521,South-East Asia
Iran,6/21/2020,204952,9623,163591,31738,2368,116,2207,Eastern Mediterranean
Iraq,6/21/2020,30868,1100,13935,15833,1646,87,724,Eastern Mediterranean
Ireland,6/21/2020,25379,1715,22698,966,5,0,0,Europe
Israel,6/21/2020,20778,306,15694,4778,145,1,108,Europe
Italy,6/21/2020,238499,34634,182893,20972,224,24,440,Europe
Jamaica,6/21/2020,659,10,516,133,2,0,54,Americas
Japan,6/21/2020,17780,955,15948,877,55,0,0,Western Pacific
Jordan,6/21/2020,1033,9,739,285,18,0,17,Eastern Mediterranean
Kazakhstan,6/21/2020,17732,120,10897,6715,507,2,226,Europe
Kenya,6/21/2020,4738,123,1607,3008,260,2,21,Africa
Kosovo,6/21/2020,1486,33,953,500,0,0,0,Europe
Kuwait,6/21/2020,39650,326,31240,8084,505,7,514,Eastern Mediterranean
Kyrgyzstan,6/21/2020,3356,40,2021,1295,375,5,40,Europe
Laos,6/21/2020,19,0,19,0,0,0,0,Western Pacific
Latvia,6/21/2020,1111,30,903,178,0,0,0,Europe
Lebanon,6/21/2020,1587,32,1068,487,51,0,62,Eastern Mediterranean
Lesotho,6/21/2020,4,0,2,2,0,0,0,Africa
Liberia,6/21/2020,626,34,254,338,25,1,0,Africa
Libya,6/21/2020,571,10,103,458,27,0,5,Eastern Mediterranean
Liechtenstein,6/21/2020,82,1,81,0,0,0,0,Europe
Lithuania,6/21/2020,1798,76,1475,247,3,0,5,Europe
Luxembourg,6/21/2020,4120,110,3956,54,15,0,5,Europe
Madagascar,6/21/2020,1596,14,655,927,93,1,37,Africa
Malawi,6/21/2020,730,11,258,461,110,3,167,Africa
Malaysia,6/21/2020,8572,121,8156,295,16,0,10,Western Pacific
Maldives,6/21/2020,2203,8,1803,392,16,0,15,South-East Asia
Mali,6/21/2020,1933,109,1255,569,0,0,0,Africa
Malta,6/21/2020,665,9,616,40,1,0,0,Europe
Mauritania,6/21/2020,2984,111,811,2062,171,3,115,Africa
Mauritius,6/21/2020,337,10,326,1,0,0,0,Africa
Mexico,6/21/2020,180545,21825,134495,24225,5343,1044,3641,Americas
Moldova,6/21/2020,14200,473,7896,5831,247,9,151,Europe
Monaco,6/21/2020,100,4,94,2,1,0,0,Europe
Mongolia,6/21/2020,213,0,153,60,7,0,14,Western Pacific
Montenegro,6/21/2020,362,9,315,38,3,0,0,Europe
Morocco,6/21/2020,9977,214,8284,1479,138,1,61,Eastern Mediterranean
Mozambique,6/21/2020,733,5,0,728,45,1,0,Africa
Namibia,6/21/2020,55,0,19,36,9,0,0,Africa
Nepal,6/21/2020,9026,23,1772,7231,421,1,194,South-East Asia
Netherlands,6/21/2020,49794,6109,179,43506,91,1,0,Europe
New Zealand,6/21/2020,1513,22,1482,9,2,0,0,Western Pacific
Nicaragua,6/21/2020,1823,64,1238,521,0,0,0,Americas
Niger,6/21/2020,1036,67,911,58,1,0,0,Africa
Nigeria,6/21/2020,20244,518,6879,12847,436,12,161,Africa
North Macedonia,6/21/2020,5106,238,1926,2942,101,5,22,Europe
Norway,6/21/2020,8745,244,8138,363,3,0,0,Europe
Oman,6/21/2020,29471,131,15552,13788,905,3,772,Eastern Mediterranean
Pakistan,6/21/2020,181088,3590,71458,106040,4471,89,3566,Eastern Mediterranean
Panama,6/21/2020,26030,501,14359,11170,808,8,0,Americas
Papua New Guinea,6/21/2020,8,0,8,0,0,0,0,Western Pacific
Paraguay,6/21/2020,1379,13,871,495,17,0,80,Americas
Peru,6/21/2020,254936,8045,141967,104924,3598,184,1050,Americas
Philippines,6/21/2020,30052,1169,7893,20990,652,19,243,Western Pacific
Poland,6/21/2020,31931,1356,16683,13892,311,10,502,Europe
Portugal,6/21/2020,39133,1530,25376,12227,292,2,470,Europe
Qatar,6/21/2020,87369,98,68319,18952,881,4,1556,Eastern Mediterranean
Romania,6/21/2020,24045,1512,16911,5622,315,12,176,Europe
Russia,6/21/2020,583879,8101,339142,236636,7717,109,5118,Europe
Rwanda,6/21/2020,728,2,359,367,26,0,2,Africa
Saint Kitts and Nevis,6/21/2020,15,0,15,0,0,0,0,Americas
Saint Lucia,6/21/2020,19,0,18,1,0,0,0,Americas
Saint Vincent and the Grenadines,6/21/2020,29,0,26,3,0,0,0,Americas
San Marino,6/21/2020,696,42,610,44,0,0,0,Europe
Sao Tome and Principe,6/21/2020,698,12,203,483,0,0,0,Africa
Saudi Arabia,6/21/2020,157612,1267,101130,55215,3379,37,2213,Eastern Mediterranean
Senegal,6/21/2020,5888,84,3919,1885,105,2,60,Africa
Serbia,6/21/2020,12894,261,11947,686,91,1,58,Europe
Seychelles,6/21/2020,11,0,11,0,0,0,0,Africa
Sierra Leone,6/21/2020,1327,55,788,484,18,2,42,Africa
Singapore,6/21/2020,42095,26,34942,7127,262,0,718,Western Pacific
Slovakia,6/21/2020,1587,28,1447,112,1,0,0,Europe
Slovenia,6/21/2020,1520,109,1376,35,1,0,17,Europe
Somalia,6/21/2020,2779,90,782,1907,24,2,31,Eastern Mediterranean
South Africa,6/21/2020,97302,1930,51608,43764,4621,53,1282,Africa
South Korea,6/21/2020,12438,280,10881,1277,17,0,13,Western Pacific
South Sudan,6/21/2020,1892,34,169,1689,10,0,47,Africa
Spain,6/21/2020,246272,28323,150376,67573,334,1,0,Europe
Sri Lanka,6/21/2020,1950,11,1498,441,0,0,26,South-East Asia
Sudan,6/21/2020,8580,521,3325,4734,0,0,0,Eastern Mediterranean
Suriname,6/21/2020,314,8,106,200,11,0,32,Americas
Sweden,6/21/2020,58848,5111,0,53737,257,2,0,Europe
Switzerland,6/21/2020,31292,1956,29000,336,49,0,100,Europe
Syria,6/21/2020,204,7,0,197,6,0,0,Eastern Mediterranean
Taiwan*,6/21/2020,446,7,434,5,0,0,0,Western Pacific
Tajikistan,6/21/2020,5457,52,3995,1410,58,0,101,Europe
Tanzania,6/21/2020,509,21,183,305,0,0,0,Africa
Thailand,6/21/2020,3148,58,3018,72,1,0,0,South-East Asia
Timor-Leste,6/21/2020,24,0,0,24,0,0,0,South-East Asia
Togo,6/21/2020,569,13,375,181,8,0,9,Africa
Trinidad and Tobago,6/21/2020,123,8,109,6,0,0,0,Americas
Tunisia,6/21/2020,1157,50,1020,87,1,0,3,Eastern Mediterranean
Turkey,6/21/2020,187685,4950,160240,22495,1192,23,1412,Europe
US,6/21/2020,2281767,120604,622133,1539030,26439,255,4673,Americas
Uganda,6/21/2020,770,0,578,192,7,0,86,Africa
Ukraine,6/21/2020,37361,1012,17078,19271,746,8,104,Europe
United Arab Emirates,6/21/2020,44925,302,32415,12208,392,1,661,Eastern Mediterranean
United Kingdom,6/21/2020,279264,42826,1319,235119,624,43,0,Europe
Uruguay,6/21/2020,876,25,814,37,17,0,1,Americas
Uzbekistan,6/21/2020,6315,19,4377,1919,162,0,87,Europe
Venezuela,6/21/2020,3917,33,835,3049,128,0,0,Americas
Vietnam,6/21/2020,349,0,327,22,0,0,0,Western Pacific
West Bank and Gaza,6/21/2020,833,3,439,391,49,0,2,Eastern Mediterranean
Western Sahara,6/21/2020,9,1,8,0,0,0,0,Africa
Yemen,6/21/2020,941,256,347,338,19,2,19,Eastern Mediterranean
Zambia,6/21/2020,1430,11,1194,225,0,0,0,Africa
Zimbabwe,6/21/2020,489,6,64,419,10,2,1,Africa
Afghanistan,6/22/2020,29157,598,8841,19718,324,17,77,Eastern Mediterranean
Albania,6/22/2020,1995,44,1159,792,33,0,25,Europe
Algeria,6/22/2020,11920,852,8559,2509,149,7,137,Africa
Andorra,6/22/2020,855,52,796,7,0,0,4,Europe
Angola,6/22/2020,186,10,77,99,3,1,0,Africa
Antigua and Barbuda,6/22/2020,26,3,22,1,0,0,0,Americas
Argentina,6/22/2020,44931,1043,13153,30735,2146,32,425,Americas
Armenia,6/22/2020,20588,360,9131,11097,320,10,129,Europe
Australia,6/22/2020,7492,102,6915,475,18,0,12,Western Pacific
Austria,6/22/2020,17380,690,16241,449,39,0,44,Europe
Azerbaijan,6/22/2020,13207,161,7168,5878,478,7,369,Europe
Bahamas,6/22/2020,104,11,77,16,0,0,0,Americas
Bahrain,6/22/2020,22407,65,16862,5480,643,2,443,Eastern Mediterranean
Bangladesh,6/22/2020,115786,1502,46755,67529,3480,38,1678,South-East Asia
Barbados,6/22/2020,97,7,85,5,0,0,0,Americas
Belarus,6/22/2020,59023,351,37923,20749,518,5,257,Europe
Belgium,6/22/2020,60550,9696,16771,34083,0,0,0,Europe
Belize,6/22/2020,23,2,17,4,1,0,0,Americas
Benin,6/22/2020,807,13,253,541,42,0,0,Africa
Bhutan,6/22/2020,68,0,32,36,0,0,2,South-East Asia
Bolivia,6/22/2020,25493,820,5857,18816,1105,47,403,Americas
Bosnia and Herzegovina,6/22/2020,3525,171,2270,1084,252,2,29,Europe
Botswana,6/22/2020,89,1,25,63,0,0,0,Africa
Brazil,6/22/2020,1106470,51271,601736,453463,23129,680,13618,Americas
Brunei,6/22/2020,141,3,138,0,0,0,0,Western Pacific
Bulgaria,6/22/2020,3984,207,2171,1606,79,8,97,Europe
Burkina Faso,6/22/2020,903,53,814,36,0,0,0,Africa
Burma,6/22/2020,291,6,200,85,1,0,0,South-East Asia
Burundi,6/22/2020,144,1,93,50,0,0,0,Africa
Cabo Verde,6/22/2020,944,8,419,517,54,0,6,Africa
Cambodia,6/22/2020,130,0,127,3,1,0,0,Western Pacific
Cameroon,6/22/2020,12041,308,7740,3993,149,5,30,Africa
Canada,6/22/2020,103405,8493,0,94912,340,12,0,Americas
Central African Republic,6/22/2020,2963,30,495,2438,155,7,23,Africa
Chad,6/22/2020,858,74,755,29,0,0,3,Africa
Chile,6/22/2020,246963,4502,205397,37064,4608,23,4828,Americas
China,6/22/2020,84624,4639,77970,2015,52,0,11,Western Pacific
Colombia,6/22/2020,71183,2310,29024,39849,2531,73,1612,Americas
Comoros,6/22/2020,247,5,159,83,0,0,0,Africa
Congo (Brazzaville),6/22/2020,1087,37,456,594,204,10,65,Africa
Congo (Kinshasa),6/22/2020,5924,135,856,4933,98,5,15,Africa
Costa Rica,6/22/2020,2277,12,1043,1222,64,0,11,Americas
Cote d'Ivoire,6/22/2020,7677,56,3493,4128,185,2,425,Africa
Croatia,6/22/2020,2336,107,2142,87,19,0,0,Europe
Cuba,6/22/2020,2315,85,2113,117,3,0,10,Americas
Cyprus,6/22/2020,988,19,824,145,2,0,0,Europe
Czechia,6/22/2020,10523,336,7537,2650,25,0,38,Europe
Denmark,6/22/2020,12714,602,11534,578,136,2,65,Europe
Djibouti,6/22/2020,4599,48,3952,599,17,3,93,Eastern Mediterranean
Dominica,6/22/2020,18,0,18,0,0,0,0,Americas
Dominican Republic,6/22/2020,27370,669,15338,11363,693,7,200,Americas
Ecuador,6/22/2020,50640,4223,24991,21426,0,0,0,Americas
Egypt,6/22/2020,56809,2278,15133,39398,1576,85,397,Eastern Mediterranean
El Salvador,6/22/2020,4808,107,2655,2046,182,9,120,Americas
Equatorial Guinea,6/22/2020,1664,32,515,1117,0,0,0,Africa
Eritrea,6/22/2020,143,0,39,104,0,0,0,Africa
Estonia,6/22/2020,1981,69,1765,147,0,0,1,Europe
Eswatini,6/22/2020,643,6,291,346,8,1,6,Africa
Ethiopia,6/22/2020,4663,75,1297,3291,131,1,84,Africa
Fiji,6/22/2020,18,0,18,0,0,0,0,Western Pacific
Finland,6/22/2020,7144,327,6400,417,1,1,200,Europe
France,6/22/2020,198009,29666,74736,93607,373,23,240,Europe
Gabon,6/22/2020,4739,39,2002,2698,311,5,252,Africa
Gambia,6/22/2020,41,2,26,13,4,0,2,Africa
Georgia,6/22/2020,908,14,761,133,2,0,6,Europe
Germany,6/22/2020,191768,8899,175143,7726,496,4,403,Europe
Ghana,6/22/2020,14154,85,10473,3596,0,0,0,Africa
Greece,6/22/2020,3287,190,1374,1723,21,0,0,Europe
Greenland,6/22/2020,13,0,13,0,0,0,0,Europe
Grenada,6/22/2020,23,0,23,0,0,0,0,Americas
Guatemala,6/22/2020,13769,547,2818,10404,624,16,107,Americas
Guinea,6/22/2020,4988,27,3669,1292,0,0,0,Africa
Guinea-Bissau,6/22/2020,1556,19,191,1346,15,2,38,Africa
Guyana,6/22/2020,205,12,103,90,21,0,0,Americas
Haiti,6/22/2020,5211,88,24,5099,134,0,0,Americas
Holy See,6/22/2020,12,0,12,0,0,0,0,Europe
Honduras,6/22/2020,13356,395,1362,11599,587,32,69,Americas
Hungary,6/22/2020,4102,572,2590,940,8,2,1,Europe
Iceland,6/22/2020,1815,10,1797,8,0,0,0,Europe
India,6/22/2020,440215,14011,248190,178014,14933,312,10994,South-East Asia
Indonesia,6/22/2020,46845,2500,18735,25610,954,35,331,South-East Asia
Iran,6/22/2020,207525,9742,166427,31356,2573,119,2836,Eastern Mediterranean
Iraq,6/22/2020,32676,1167,14785,16724,1808,67,850,Eastern Mediterranean
Ireland,6/22/2020,25383,1717,22698,968,4,2,0,Europe
Israel,6/22/2020,21082,307,15761,5014,304,1,67,Europe
Italy,6/22/2020,238720,34657,183426,20637,221,23,533,Europe
Jamaica,6/22/2020,665,10,516,139,6,0,0,Americas
Japan,6/22/2020,17820,955,15957,908,40,0,9,Western Pacific
Jordan,6/22/2020,1042,9,751,282,9,0,12,Eastern Mediterranean
Kazakhstan,6/22/2020,18231,127,11158,6946,499,7,261,Europe
Kenya,6/22/2020,4797,125,1680,2992,59,2,73,Africa
Kosovo,6/22/2020,2169,37,1047,1085,683,4,94,Europe
Kuwait,6/22/2020,40291,330,31770,8191,641,4,530,Eastern Mediterranean
Kyrgyzstan,6/22/2020,3356,40,2021,1295,0,0,0,Europe
Laos,6/22/2020,19,0,19,0,0,0,0,Western Pacific
Latvia,6/22/2020,1111,30,903,178,0,0,0,Europe
Lebanon,6/22/2020,1603,32,1077,494,16,0,9,Eastern Mediterranean
Lesotho,6/22/2020,12,0,2,10,8,0,0,Africa
Liberia,6/22/2020,650,34,260,356,24,0,6,Africa
Libya,6/22/2020,595,10,116,469,24,0,13,Eastern Mediterranean
Liechtenstein,6/22/2020,82,1,81,0,0,0,0,Europe
Lithuania,6/22/2020,1801,76,1475,250,3,0,0,Europe
Luxembourg,6/22/2020,4121,110,3959,52,1,0,3,Europe
Madagascar,6/22/2020,1640,15,692,933,44,1,37,Africa
Malawi,6/22/2020,749,11,258,480,19,0,0,Africa
Malaysia,6/22/2020,8587,121,8177,289,15,0,21,Western Pacific
Maldives,6/22/2020,2217,8,1813,396,14,0,10,South-East Asia
Mali,6/22/2020,1961,111,1266,584,28,2,11,Africa
Malta,6/22/2020,665,9,617,39,0,0,1,Europe
Mauritania,6/22/2020,3121,112,905,2104,137,1,94,Africa
Mauritius,6/22/2020,340,10,326,4,3,0,0,Africa
Mexico,6/22/2020,185122,22584,139383,23155,4577,759,4888,Americas
Moldova,6/22/2020,14363,480,8019,5864,163,7,123,Europe
Monaco,6/22/2020,101,4,95,2,1,0,1,Europe
Mongolia,6/22/2020,215,0,158,57,2,0,5,Western Pacific
Montenegro,6/22/2020,367,9,315,43,5,0,0,Europe
Morocco,6/22/2020,10172,214,8366,1592,195,0,82,Eastern Mediterranean
Mozambique,6/22/2020,737,5,0,732,4,0,0,Africa
Namibia,6/22/2020,63,0,21,42,8,0,2,Africa
Nepal,6/22/2020,9561,23,2148,7390,535,0,376,South-East Asia
Netherlands,6/22/2020,49859,6109,179,43571,65,0,0,Europe
New Zealand,6/22/2020,1515,22,1483,10,2,0,1,Western Pacific
Nicaragua,6/22/2020,1823,64,1238,521,0,0,0,Americas
Niger,6/22/2020,1046,67,913,66,10,0,2,Africa
Nigeria,6/22/2020,20919,525,7109,13285,675,7,230,Africa
North Macedonia,6/22/2020,5196,247,1974,2975,90,9,48,Europe
Norway,6/22/2020,8751,248,8138,365,6,4,0,Europe
Oman,6/22/2020,31076,137,16408,14531,1605,6,856,Eastern Mediterranean
Pakistan,6/22/2020,185034,3695,73471,107868,3946,105,2013,Eastern Mediterranean
Panama,6/22/2020,26752,521,14664,11567,722,20,305,Americas
Papua New Guinea,6/22/2020,9,0,8,1,1,0,0,Western Pacific
Paraguay,6/22/2020,1392,13,903,476,13,0,32,Americas
Peru,6/22/2020,257447,8223,145320,103904,2511,178,3353,Americas
Philippines,6/22/2020,30682,1177,8143,21362,630,8,250,Western Pacific
Poland,6/22/2020,32227,1359,17076,13792,296,3,393,Europe
Portugal,6/22/2020,39392,1534,25548,12310,259,4,172,Europe
Qatar,6/22/2020,88403,99,69956,18348,1034,1,1637,Eastern Mediterranean
Romania,6/22/2020,24291,1523,17031,5737,246,11,120,Europe
Russia,6/22/2020,591465,8196,343847,239422,7586,95,4705,Europe
Rwanda,6/22/2020,787,2,370,415,59,0,11,Africa
Saint Kitts and Nevis,6/22/2020,15,0,15,0,0,0,0,Americas
Saint Lucia,6/22/2020,19,0,18,1,0,0,0,Americas
Saint Vincent and the Grenadines,6/22/2020,29,0,26,3,0,0,0,Americas
San Marino,6/22/2020,697,42,627,28,1,0,17,Europe
Sao Tome and Principe,6/22/2020,702,12,203,487,4,0,0,Africa
Saudi Arabia,6/22/2020,161005,1307,105175,54523,3393,40,4045,Eastern Mediterranean
Senegal,6/22/2020,5970,86,3953,1931,82,2,34,Africa
Serbia,6/22/2020,12990,262,11997,731,96,1,50,Europe
Seychelles,6/22/2020,11,0,11,0,0,0,0,Africa
Sierra Leone,6/22/2020,1340,55,788,497,13,0,0,Africa
Singapore,6/22/2020,42313,26,35590,6697,218,0,648,Western Pacific
Slovakia,6/22/2020,1588,28,1447,113,1,0,0,Europe
Slovenia,6/22/2020,1521,109,1376,36,1,0,0,Europe
Somalia,6/22/2020,2812,90,818,1904,33,0,36,Eastern Mediterranean
South Africa,6/22/2020,101590,1991,53444,46155,4288,61,1836,Africa
South Korea,6/22/2020,12484,281,10908,1295,46,1,27,Western Pacific
South Sudan,6/22/2020,1916,35,190,1691,24,1,21,Africa
Spain,6/22/2020,246504,28324,150376,67804,232,1,0,Europe
Sri Lanka,6/22/2020,1951,11,1526,414,1,0,28,South-East Asia
Sudan,6/22/2020,8698,533,3460,4705,118,12,135,Eastern Mediterranean
Suriname,6/22/2020,319,8,132,179,5,0,26,Americas
Sweden,6/22/2020,58932,5122,0,53810,84,11,0,Europe
Switzerland,6/22/2020,31310,1956,29000,354,18,0,0,Europe
Syria,6/22/2020,219,7,0,212,15,0,0,Eastern Mediterranean
Taiwan*,6/22/2020,446,7,435,4,0,0,1,Western Pacific
Tajikistan,6/22/2020,5513,52,4039,1422,56,0,44,Europe
Tanzania,6/22/2020,509,21,183,305,0,0,0,Africa
Thailand,6/22/2020,3151,58,3022,71,3,0,4,South-East Asia
Timor-Leste,6/22/2020,24,0,0,24,0,0,0,South-East Asia
Togo,6/22/2020,569,13,380,176,0,0,5,Africa
Trinidad and Tobago,6/22/2020,123,8,109,6,0,0,0,Americas
Tunisia,6/22/2020,1159,50,1020,89,2,0,0,Eastern Mediterranean
Turkey,6/22/2020,188897,4974,161533,22390,1212,24,1293,Europe
US,6/22/2020,2312303,121010,640198,1551095,30536,406,18065,Americas
Uganda,6/22/2020,774,0,631,143,4,0,53,Africa
Ukraine,6/22/2020,38056,1022,17211,19823,695,10,133,Europe
United Arab Emirates,6/22/2020,45303,303,33046,11954,378,1,631,Eastern Mediterranean
United Kingdom,6/22/2020,280156,42840,1322,235994,892,14,3,Europe
Uruguay,6/22/2020,882,25,815,42,6,0,1,Americas
Uzbekistan,6/22/2020,6461,19,4450,1992,146,0,73,Europe
Venezuela,6/22/2020,4048,35,1327,2686,131,2,492,Americas
Vietnam,6/22/2020,349,0,328,21,0,0,1,Western Pacific
West Bank and Gaza,6/22/2020,1001,3,442,556,168,0,3,Eastern Mediterranean
Western Sahara,6/22/2020,10,1,8,1,1,0,0,Africa
Yemen,6/22/2020,967,257,350,360,26,1,3,Eastern Mediterranean
Zambia,6/22/2020,1430,11,1194,225,0,0,0,Africa
Zimbabwe,6/22/2020,512,6,64,442,23,0,0,Africa
Afghanistan,6/23/2020,29481,618,9260,19603,324,20,419,Eastern Mediterranean
Albania,6/23/2020,2047,45,1195,807,52,1,36,Europe
Algeria,6/23/2020,12076,861,8674,2541,156,9,115,Africa
Andorra,6/23/2020,855,52,797,6,0,0,1,Europe
Angola,6/23/2020,189,10,77,102,3,0,0,Africa
Antigua and Barbuda,6/23/2020,26,3,22,1,0,0,0,Americas
Argentina,6/23/2020,47203,1078,13576,32549,2272,35,423,Americas
Armenia,6/23/2020,21006,372,10144,10490,418,12,1013,Europe
Australia,6/23/2020,7521,103,6924,494,29,1,9,Western Pacific
Austria,6/23/2020,17408,693,16261,454,28,3,20,Europe
Azerbaijan,6/23/2020,13715,167,7503,6045,508,6,335,Europe
Bahamas,6/23/2020,104,11,83,10,0,0,6,Americas
Bahrain,6/23/2020,23062,67,17450,5545,655,2,588,Eastern Mediterranean
Bangladesh,6/23/2020,119198,1545,47635,70018,3412,43,880,South-East Asia
Barbados,6/23/2020,97,7,85,5,0,0,0,Americas
Belarus,6/23/2020,59487,357,38688,20442,464,6,765,Europe
Belgium,6/23/2020,60810,9713,16771,34326,260,17,0,Europe
Belize,6/23/2020,23,2,17,4,0,0,0,Americas
Benin,6/23/2020,850,13,272,565,43,0,19,Africa
Bhutan,6/23/2020,70,0,34,36,2,0,2,South-East Asia
Bolivia,6/23/2020,26389,846,6300,19243,896,26,443,Americas
Bosnia and Herzegovina,6/23/2020,3588,172,2285,1131,63,1,15,Europe
Botswana,6/23/2020,89,1,25,63,0,0,0,Africa
Brazil,6/23/2020,1145906,52645,627963,465298,39436,1374,26227,Americas
Brunei,6/23/2020,141,3,138,0,0,0,0,Western Pacific
Bulgaria,6/23/2020,4114,208,2217,1689,130,1,46,Europe
Burkina Faso,6/23/2020,907,53,823,31,4,0,9,Africa
Burma,6/23/2020,292,6,204,82,1,0,4,South-East Asia
Burundi,6/23/2020,144,1,93,50,0,0,0,Africa
Cabo Verde,6/23/2020,982,8,426,548,38,0,7,Africa
Cambodia,6/23/2020,130,0,127,3,0,0,0,Western Pacific
Cameroon,6/23/2020,12270,313,7774,4183,229,5,34,Africa
Canada,6/23/2020,103754,8511,0,95243,349,18,0,Americas
Central African Republic,6/23/2020,3051,37,522,2492,88,7,27,Africa
Chad,6/23/2020,860,74,757,29,2,0,2,Africa
Chile,6/23/2020,250767,4505,210570,35692,3804,3,5173,Americas
China,6/23/2020,84653,4640,77978,2035,29,1,8,Western Pacific
Colombia,6/23/2020,73572,2404,30517,40651,2389,94,1493,Americas
Comoros,6/23/2020,265,7,159,99,18,2,0,Africa
Congo (Brazzaville),6/23/2020,1087,37,456,594,0,0,0,Africa
Congo (Kinshasa),6/23/2020,6027,135,861,5031,103,0,5,Africa
Costa Rica,6/23/2020,2368,12,1129,1227,91,0,86,Americas
Cote d'Ivoire,6/23/2020,7904,58,3182,4664,227,2,311,Africa
Croatia,6/23/2020,2366,107,2142,117,30,0,0,Europe
Cuba,6/23/2020,2318,85,2123,110,3,0,10,Americas
Cyprus,6/23/2020,990,19,824,147,2,0,0,Europe
Czechia,6/23/2020,10650,339,7555,2756,127,3,18,Europe
Denmark,6/23/2020,12748,603,11580,565,34,1,46,Europe
Djibouti,6/23/2020,4617,49,3989,579,18,1,37,Eastern Mediterranean
Dominica,6/23/2020,18,0,18,0,0,0,0,Americas
Dominican Republic,6/23/2020,27936,675,15551,11710,566,6,213,Americas
Ecuador,6/23/2020,51643,4274,24991,22378,1003,51,0,Americas
Egypt,6/23/2020,58141,2365,15535,40241,1332,87,402,Eastern Mediterranean
El Salvador,6/23/2020,4973,113,2814,2046,165,6,159,Americas
Equatorial Guinea,6/23/2020,1664,32,515,1117,0,0,0,Africa
Eritrea,6/23/2020,143,0,39,104,0,0,0,Africa
Estonia,6/23/2020,1982,69,1771,142,1,0,6,Europe
Eswatini,6/23/2020,674,7,319,348,31,1,28,Africa
Ethiopia,6/23/2020,4848,75,1412,3361,185,0,115,Africa
Fiji,6/23/2020,18,0,18,0,0,0,0,Western Pacific
Finland,6/23/2020,7155,327,6400,428,11,0,0,Europe
France,6/23/2020,198526,29723,74995,93808,517,57,259,Europe
Gabon,6/23/2020,4849,39,2107,2703,110,0,105,Africa
Gambia,6/23/2020,42,2,26,14,1,0,0,Africa
Georgia,6/23/2020,911,14,768,129,3,0,7,Europe
Germany,6/23/2020,192480,8914,175825,7741,712,15,682,Europe
Ghana,6/23/2020,14568,95,10907,3566,414,10,434,Africa
Greece,6/23/2020,3302,190,1374,1738,15,0,0,Europe
Greenland,6/23/2020,13,0,13,0,0,0,0,Europe
Grenada,6/23/2020,23,0,23,0,0,0,0,Americas
Guatemala,6/23/2020,14540,582,2897,11061,771,35,79,Americas
Guinea,6/23/2020,5040,28,3685,1327,52,1,16,Africa
Guinea-Bissau,6/23/2020,1556,19,191,1346,0,0,0,Africa
Guyana,6/23/2020,206,12,107,87,1,0,4,Americas
Haiti,6/23/2020,5324,89,436,4799,113,1,412,Americas
Holy See,6/23/2020,12,0,12,0,0,0,0,Europe
Honduras,6/23/2020,13943,405,1461,12077,587,10,99,Americas
Hungary,6/23/2020,4107,573,2600,934,5,1,10,Europe
Iceland,6/23/2020,1815,10,1796,9,0,0,1,Europe
India,6/23/2020,456183,14476,258685,183022,15968,465,10495,South-East Asia
Indonesia,6/23/2020,47896,2535,19241,26120,1051,35,506,South-East Asia
Iran,6/23/2020,209970,9863,169160,30947,2445,121,2733,Eastern Mediterranean
Iraq,6/23/2020,34502,1251,15753,17498,1826,84,968,Eastern Mediterranean
Ireland,6/23/2020,25391,1720,22698,973,8,3,0,Europe
Israel,6/23/2020,21512,308,15869,5335,430,1,108,Europe
Italy,6/23/2020,238833,34675,184585,19573,113,18,1159,Europe
